,Año comercial,RUT,DV,Razón social,Tramo según ventas,Número de trabajadores dependientes informados,Fecha inicio de actividades vigente,Fecha término de giro,Tipo término de giro,Tipo de contribuyente,Subtipo de contribuyente,Tramo capital propio positivo,Tramo capital propio negativo,Rubro económico,Subrubro económico,Actividad económica,Región,Provincia,Comuna,Calle,Número,Bloque,Departamento,Villa,Ciudad,regimen_final,lat,lon
363,2018,76849214,K,DELICIAS PARRAVICINI DANIELA FAUNE SÁNCHEZ E.I.R.L.,3,0,2018-03-28,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,3.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,ANTONIO VARAS,1400.0,,1,,PROVIDENCIA,r 14 ter,-33.4398256,-70.6134156
364,2018,76853079,3,CAJU BAKERY LIMITADA,3,1,2018-04-05,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Vitacura,APOLO 2,1867.0,,,,VITACURA,r 14 ter,-33.3796585,-70.5477908
365,2018,76853423,3,ELABORADORA Y COMERCIALIZADORA DE ALIMENTOS PREMIUM NICOLAS AUAD E.I.R.L.,3,2,2018-04-16,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,6.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,AVDA.AMERICO VESPUCIO,490.0,,L12,,MAIPU,r 14 A,-33.483785,-70.75340310000001
366,2018,76861991,3,CAFETERÍA Y VENTA DE ALIMENTOS (MINIMARKETS) PAMELA CAMPOS LÓPEZ E.I.R.L.,3,0,2018-04-30,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Independencia,ENRIQUE SORO,1018.0,,A,JUAN ANTONIO RIOS,INDEPENDENCIA,r 14 ter,-33.4186943,-70.6723485
367,2018,76862172,1,COMERCIALIZADORA AYA SPA,3,2,2018-05-03,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,CALLE MAIPU,36.0,,,,SANTIAGO,r 14 A,-33.5069587,-70.7567902
368,2018,76869087,1,COMERCIAL CARGNINO SPA,3,1,2018-05-06,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,7.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Reina,ECHE  IQUE,6401.0,,2,,SANTIAGO,r 14 A,-33.4411269,-70.5340591
369,2018,76877755,1,COMERCIAL LEYLA SPA,3,0,2018-06-08,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Talagante,Talagante,Bernardo OHiggins,1131.0,,,,TALAGANTE,r 14 A,-33.6640447,-70.9298135
370,2018,76880425,7,PANADERIA PASTELERIA MACARENA URRUTIA LEMUS E.I.R.L.,3,2,2018-06-29,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,Emilio Vaisse,510.0,,,,santiago,r 14 A,-33.446993,-70.6271713
371,2018,76881883,5,HOSTELERIA SORIA SPA,3,0,2018-06-22,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,3.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,SANTO DOMINGO,553.0,,,SANTIAGO,SANTIAGO,r 14 B,-33.4355177,-70.6455629
372,2018,76886687,2,"ERWIN ROJAS MUÑOZ, CAFETERÍA Y PASTELERÍA E.I.R.L.",3,0,2018-07-03,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,ROJAS MAGALLANES,107.0,,,,LA FLORIDA,r 14 ter,-33.5357701,-70.590963
373,2018,76887335,6,CONTRERAS Y LOLAS LIMITADA,3,3,2018-07-04,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Chacabuco,Colina,AV CHICUREO,,,,LOCAL 3B,COLINA,r 14 ter,-33.285014,-70.6572011
374,2018,76888244,4,INVERSIONES AYMO LIMITADA,3,0,2018-06-26,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,LOS LEONES,1440.0,,,,SANTIAGO,r 14 A,-33.4324053,-70.6020735
375,2018,76891006,5,L PETITE CAFE & BOUTIQUE SPA,3,0,2018-07-12,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,AV. MANQUEHUE SUR,520.0,LOCAL,3-A,,SANTIAGO,r 14 B,-33.4112919,-70.5657691
376,2018,76891731,0,SAKUMU SPA,3,0,2018-07-12,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,MERCED,336.0,LOCAL,4,,SANTIAGO,r 14 B,-33.4374117,-70.6418075
377,2018,76893447,9,COMERCIAL LAS LONCHERAS LIMITADA,3,0,2018-07-30,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,IRARRAZAVAL,3797.0,,,,?U?OA,r 14 ter,-33.4555952,-70.5900006
378,2018,76894384,2,BANYULS SPA,3,2,2018-07-23,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,7.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,ARTURO PRAT,293.0,,4,,SANTIAGO,r 14 B,-33.4488567,-70.64948509999999
379,2018,76917228,9,INVERSIONES BASCUÑATE Y FERNANDEZ SPA,3,0,2018-09-13,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,7.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,JOSE MANUEL INFANTE,1254.0,,,,PROVIDENCIA,r 14 A,-33.4426895,-70.6201957
380,2018,76918992,0,COMERCIALIZADORA HIRONDELLE LIMITADA,3,2,2018-10-03,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Vitacura,AV. VITACURA,3950.0,,,,SANTIAGO,r 14 A,-33.3997464,-70.5915899
381,2018,76920996,4,SIMPLYSWEET LA PASTELERIA SPA,3,2,2018-09-07,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,2.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Lo Barnechea,JOSE ALCALDE DELANO,10682.0,,17,,STGO.,r 14 B,-33.3553601,-70.53719339999999
382,2018,76922966,3,ALIMENTOS ZUKKER LIMITADA,3,1,2018-09-28,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,6.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Recoleta,Maria del Pilar,3021.0,,,,SANTIAGO,r 14 A,-33.3998515,-70.6376848
383,2018,76933314,2,COMERCIALIZADORA Y DISTRIBUIDORA FERNANDEZ VASQUEZ SPA,3,2,2018-10-24,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,El Bosque,AV. PADRE HURTADO,10255.0,,,,EL BOSQUE,r 14 ter,-33.55559910000001,-70.6693818
384,2018,76941637,4,PANADERIA LA SUREÑA SPA,3,0,2018-11-12,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,AV. GENERAL SAN MART N,3426.0,,,,SANTIAGO,r 14 A,-33.4955536,-70.7643208
385,2018,96889330,0,COMERCIALIZADORA APOYO MANO AMIGA LIMITADA,3,1,1999-04-20,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,9.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,AV. PROVIDENCIA,2237.0,,8,,STGO,r 14 B,-33.4215626,-70.6089725
386,2018,53331547,K,EDDA GRAZIELLA STROZZI BRUZZONE Y OTRA,2,0,2018-05-23,,,SIN PER. JURIDICA,SOCIEDADES DE HECHO,,7.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,AVENIDA  LAS CONDES,12725.0,,273,LAS CONDES,SANTIAGO,r 14 A,-33.3722127,-70.5137572
387,2018,76056382,K,PRODUCTORA DE ALIMENTOS VIAL ILLANES LIMITADA,2,0,2009-05-14,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Reina,AV EGANA,474.0,,,,SANTIAGO,r 14 ter,-33.4579369,-70.57155329999999
388,2018,76078832,5,CAFE LA MOMO S.A.,2,1,2009-11-25,,,PERSONA JURIDICA COMERCIAL,SOCIEDADES ANONIMAS CERRADAS,,7.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,ITATA,4691.0,,,,STGO,r 14 B,-33.4526371,-70.58125040000002
389,2018,76123618,0,ALVAREZ ZAMORA LIMITADA,2,0,2010-12-02,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,AV APOQUINDO,6314.0,,,LC 102-B,STGO,r 14 A,-33.4078819,-70.56473609999999
390,2018,76241323,K,ABUELO SPA,2,0,2013-01-30,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,San Miguel,SAN MAURICIO,5859.0,,,RECREO,SANTIAGO,r 14 ter,-33.5104055,-70.6458488
391,2018,76269001,2,OMNIUM 2013 SPA,2,0,2013-06-06,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,AVENIDA APOQUINDO,4900.0,,109,,SANTIAGO,r 14 ter,-33.4114769,-70.5780857
392,2018,76326451,3,ALIMENTOS CAPRICE LIMITADA,2,0,2014-01-14,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,6.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Chacabuco,Lampa,Pje Arenzana Norte,3264.0,,,casas itahue,SANTIAGO,r 14 A,-33.3242379,-70.7545011
393,2018,76331074,4,COMERCIALIZADORA Y DISTRIBUIDORA DE ALIMENTOS FIDRO LIMITADA,2,0,2014-01-01,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Vitacura,Ipacarai,1400.0,,,,SANTIAGO,r 14 B,-33.3826741,-70.5396485
394,2018,76342704,8,MIS HIJAS LIMITADA,2,0,2014-02-09,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Huechuraba,CARLOS AGUIRRE LUCO,753.0,,,,SANTIAGO,r 14 A,-33.3748466,-70.6394152
395,2018,76364432,4,CAFE HAMBURGO SPA,2,0,2014-03-27,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,AVDA. LAS CONDES,9460.0,SB 1,LC 6,LT C 1 EDIFICIO A,STGO,r 14 B,-33.3887483,-70.5405772
396,2018,76373354,8,CAROLINA PATRICIA MONSALVE BRAVO CAFE PLACER E.I.R.L.,2,0,2014-08-27,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,4.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Talagante,Peñaflor,21 DE MAYO,4583.0,,LOC.C,,SANTIAGO,r 14 A,-33.6102034,-70.9017622
397,2018,76378716,8,CUEVAS & MONTES LIMITADA,2,0,2014-06-06,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,CIRUJANO GUZMAN,81.0,,LOC 6,,SANTIAGO,r 14 ter,-33.427158,-70.61840099999999
